Date,Product_Code,Product_Category,Order_Demand
2016-11-23,Product_1248,Category_019,0.0
2016-11-24,Product_1248,Category_019,200000.0
2016-11-25,Product_1248,Category_019,27000.0
2016-11-26,Product_1248,Category_019,0.0
2016-11-27,Product_1248,Category_019,0.0
2016-11-28,Product_1248,Category_019,184000.0
2016-11-29,Product_1248,Category_019,261000.0
2016-11-30,Product_1248,Category_019,822000.0
2016-12-01,Product_1248,Category_019,645000.0
2016-12-02,Product_1248,Category_019,104000.0
2016-12-03,Product_1248,Category_019,0.0
2016-12-04,Product_1248,Category_019,0.0
2016-12-05,Product_1248,Category_019,0.0
2016-12-06,Product_1248,Category_019,57000.0
2016-12-07,Product_1248,Category_019,930000.0
2016-12-08,Product_1248,Category_019,123000.0
2016-12-09,Product_1248,Category_019,330000.0
2016-12-10,Product_1248,Category_019,0.0
2016-12-11,Product_1248,Category_019,0.0
2016-12-12,Product_1248,Category_019,58000.0
2016-12-13,Product_1248,Category_019,1341000.0
2016-12-14,Product_1248,Category_019,110000.0
2016-12-15,Product_1248,Category_019,807000.0
2016-12-16,Product_1248,Category_019,103000.0
2016-12-17,Product_1248,Category_019,0.0
2016-12-18,Product_1248,Category_019,0.0
2016-12-19,Product_1248,Category_019,528000.0
2016-12-20,Product_1248,Category_019,162000.0
2016-12-21,Product_1248,Category_019,572000.0
2016-12-22,Product_1248,Category_019,10000.0
2016-12-23,Product_1248,Category_019,0.0
2016-12-24,Product_1248,Category_019,0.0
2016-12-25,Product_1248,Category_019,0.0
2016-12-26,Product_1248,Category_019,301000.0
2016-12-27,Product_1248,Category_019,0.0
2016-12-28,Product_1248,Category_019,53000.0
2012-01-05,Product_1295,Category_019,78700.0
2012-01-06,Product_1295,Category_019,102100.0
2012-01-07,Product_1295,Category_019,0.0
2012-01-08,Product_1295,Category_019,0.0
2012-01-09,Product_1295,Category_019,0.0
2012-01-10,Product_1295,Category_019,134000.0
2012-01-11,Product_1295,Category_019,37600.0
2012-01-12,Product_1295,Category_019,32100.0
2012-01-13,Product_1295,Category_019,23500.0
2012-01-14,Product_1295,Category_019,0.0
2012-01-15,Product_1295,Category_019,0.0
2012-01-16,Product_1295,Category_019,121400.0
2012-01-17,Product_1295,Category_019,156000.0
2012-01-18,Product_1295,Category_019,98700.0
2012-01-19,Product_1295,Category_019,77700.0
2012-01-20,Product_1295,Category_019,47200.0
2012-01-21,Product_1295,Category_019,0.0
2012-01-22,Product_1295,Category_019,0.0
2012-01-23,Product_1295,Category_019,131700.0
2012-01-24,Product_1295,Category_019,40100.0
2012-01-25,Product_1295,Category_019,50000.0
2012-01-26,Product_1295,Category_019,121000.0
2012-01-27,Product_1295,Category_019,15000.0
2012-01-28,Product_1295,Category_019,0.0
2012-01-29,Product_1295,Category_019,0.0
2012-01-30,Product_1295,Category_019,55000.0
2012-01-31,Product_1295,Category_019,39000.0
2012-02-01,Product_1295,Category_019,43300.0
2012-02-02,Product_1295,Category_019,51000.0
2012-02-03,Product_1295,Category_019,16600.0
2012-02-04,Product_1295,Category_019,0.0
2012-02-05,Product_1295,Category_019,0.0
2012-02-06,Product_1295,Category_019,52500.0
2012-02-07,Product_1295,Category_019,109100.0
2012-02-08,Product_1295,Category_019,211600.0
2012-02-09,Product_1295,Category_019,3000.0
2012-02-10,Product_1295,Category_019,111600.0
2012-02-11,Product_1295,Category_019,0.0
2012-02-12,Product_1295,Category_019,0.0
2012-02-13,Product_1295,Category_019,34700.0
2012-02-14,Product_1295,Category_019,45100.0
2012-02-15,Product_1295,Category_019,86200.0
2012-02-16,Product_1295,Category_019,88500.0
2012-02-17,Product_1295,Category_019,62000.0
2012-02-18,Product_1295,Category_019,0.0
2012-02-19,Product_1295,Category_019,0.0
2012-02-20,Product_1295,Category_019,87000.0
2012-02-21,Product_1295,Category_019,105300.0
2012-02-22,Product_1295,Category_019,62900.0
2012-02-23,Product_1295,Category_019,65000.0
2012-02-24,Product_1295,Category_019,44300.0
2012-02-25,Product_1295,Category_019,0.0
2012-02-26,Product_1295,Category_019,0.0
2012-02-27,Product_1295,Category_019,52900.0
2012-02-28,Product_1295,Category_019,47600.0
2012-02-29,Product_1295,Category_019,483000.0
2012-03-01,Product_1295,Category_019,42000.0
2012-03-02,Product_1295,Category_019,58000.0
2012-03-03,Product_1295,Category_019,0.0
2012-03-04,Product_1295,Category_019,0.0
2012-03-05,Product_1295,Category_019,93000.0
2012-03-06,Product_1295,Category_019,369700.0
2012-03-07,Product_1295,Category_019,42500.0
2012-03-08,Product_1295,Category_019,64000.0
2012-03-09,Product_1295,Category_019,140700.0
2012-03-10,Product_1295,Category_019,0.0
2012-03-11,Product_1295,Category_019,0.0
2012-03-12,Product_1295,Category_019,87700.0
2012-03-13,Product_1295,Category_019,147100.0
2012-03-14,Product_1295,Category_019,172000.0
2012-03-15,Product_1295,Category_019,101400.0
2012-03-16,Product_1295,Category_019,43700.0
2012-03-17,Product_1295,Category_019,0.0
2012-03-18,Product_1295,Category_019,0.0
2012-03-19,Product_1295,Category_019,25500.0
2012-03-20,Product_1295,Category_019,0.0
2012-03-21,Product_1295,Category_019,83200.0
2012-03-22,Product_1295,Category_019,157100.0
2012-03-23,Product_1295,Category_019,79300.0
2012-03-24,Product_1295,Category_019,0.0
2012-03-25,Product_1295,Category_019,0.0
2012-03-26,Product_1295,Category_019,176500.0
2012-03-27,Product_1295,Category_019,74300.0
2012-03-28,Product_1295,Category_019,42300.0
2012-03-29,Product_1295,Category_019,108000.0
2012-03-30,Product_1295,Category_019,82800.0
2012-03-31,Product_1295,Category_019,0.0
2012-04-01,Product_1295,Category_019,0.0
2012-04-02,Product_1295,Category_019,122000.0
2012-04-03,Product_1295,Category_019,146600.0
2012-04-04,Product_1295,Category_019,24000.0
2012-04-05,Product_1295,Category_019,12000.0
2012-04-06,Product_1295,Category_019,206800.0
2012-04-07,Product_1295,Category_019,0.0
2012-04-08,Product_1295,Category_019,2000.0
2012-04-09,Product_1295,Category_019,134300.0
2012-04-10,Product_1295,Category_019,106000.0
2012-04-11,Product_1295,Category_019,55000.0
2012-04-12,Product_1295,Category_019,20500.0
2012-04-13,Product_1295,Category_019,57700.0
2012-04-14,Product_1295,Category_019,0.0
2012-04-15,Product_1295,Category_019,0.0
2012-04-16,Product_1295,Category_019,73000.0
2012-04-17,Product_1295,Category_019,129500.0
2012-04-18,Product_1295,Category_019,36000.0
2012-04-19,Product_1295,Category_019,213200.0
2012-04-20,Product_1295,Category_019,33600.0
2012-04-21,Product_1295,Category_019,0.0
2012-04-22,Product_1295,Category_019,0.0
2012-04-23,Product_1295,Category_019,110000.0
2012-04-24,Product_1295,Category_019,95100.0
2012-04-25,Product_1295,Category_019,35000.0
2012-04-26,Product_1295,Category_019,151300.0
2012-04-27,Product_1295,Category_019,53800.0
2012-04-28,Product_1295,Category_019,0.0
2012-04-29,Product_1295,Category_019,0.0
2012-04-30,Product_1295,Category_019,0.0
2012-05-01,Product_1295,Category_019,141300.0
2012-05-02,Product_1295,Category_019,52300.0
2012-05-03,Product_1295,Category_019,0.0
2012-05-04,Product_1295,Category_019,0.0
2012-05-05,Product_1295,Category_019,0.0
2012-05-06,Product_1295,Category_019,0.0
2012-05-07,Product_1295,Category_019,78500.0
2012-05-08,Product_1295,Category_019,186300.0
2012-05-09,Product_1295,Category_019,42000.0
2012-05-10,Product_1295,Category_019,6800.0
2012-05-11,Product_1295,Category_019,55300.0
2012-05-12,Product_1295,Category_019,0.0
2012-05-13,Product_1295,Category_019,0.0
2012-05-14,Product_1295,Category_019,16000.0
2012-05-15,Product_1295,Category_019,29500.0
2012-05-16,Product_1295,Category_019,57500.0
2012-05-17,Product_1295,Category_019,111000.0
2012-05-18,Product_1295,Category_019,21000.0
2012-05-19,Product_1295,Category_019,0.0
2012-05-20,Product_1295,Category_019,0.0
2012-05-21,Product_1295,Category_019,98300.0
2012-05-22,Product_1295,Category_019,8000.0
2012-05-23,Product_1295,Category_019,86400.0
2012-05-24,Product_1295,Category_019,36500.0
2012-05-25,Product_1295,Category_019,55600.0
2012-05-26,Product_1295,Category_019,0.0
2012-05-27,Product_1295,Category_019,0.0
2012-05-28,Product_1295,Category_019,57100.0
2012-05-29,Product_1295,Category_019,49300.0
2012-05-30,Product_1295,Category_019,60000.0
2012-05-31,Product_1295,Category_019,82000.0
2012-06-01,Product_1295,Category_019,93500.0
2012-06-02,Product_1295,Category_019,0.0
2012-06-03,Product_1295,Category_019,0.0
2012-06-04,Product_1295,Category_019,100700.0
2012-06-05,Product_1295,Category_019,38500.0
2012-06-06,Product_1295,Category_019,107500.0
2012-06-07,Product_1295,Category_019,72000.0
2012-06-08,Product_1295,Category_019,91000.0
2012-06-09,Product_1295,Category_019,0.0
2012-06-10,Product_1295,Category_019,0.0
2012-06-11,Product_1295,Category_019,54000.0
2012-06-12,Product_1295,Category_019,42000.0
2012-06-13,Product_1295,Category_019,163000.0
2012-06-14,Product_1295,Category_019,6600.0
2012-06-15,Product_1295,Category_019,22000.0
2012-06-16,Product_1295,Category_019,0.0
2012-06-17,Product_1295,Category_019,0.0
2012-06-18,Product_1295,Category_019,206500.0
2012-06-19,Product_1295,Category_019,173500.0
2012-06-20,Product_1295,Category_019,22000.0
2012-06-21,Product_1295,Category_019,120500.0
2012-06-22,Product_1295,Category_019,25000.0
2012-06-23,Product_1295,Category_019,0.0
2012-06-24,Product_1295,Category_019,0.0
2012-06-25,Product_1295,Category_019,73000.0
2012-06-26,Product_1295,Category_019,79100.0
2012-06-27,Product_1295,Category_019,66000.0
2012-06-28,Product_1295,Category_019,100000.0
2012-06-29,Product_1295,Category_019,19700.0
2012-06-30,Product_1295,Category_019,0.0
2012-07-01,Product_1295,Category_019,0.0
2012-07-02,Product_1295,Category_019,82100.0
2012-07-03,Product_1295,Category_019,110500.0
2012-07-04,Product_1295,Category_019,53000.0
2012-07-05,Product_1295,Category_019,126400.0
2012-07-06,Product_1295,Category_019,2000.0
2012-07-07,Product_1295,Category_019,0.0
2012-07-08,Product_1295,Category_019,0.0
2012-07-09,Product_1295,Category_019,63000.0
2012-07-10,Product_1295,Category_019,33600.0
2012-07-11,Product_1295,Category_019,117000.0
2012-07-12,Product_1295,Category_019,40600.0
2012-07-13,Product_1295,Category_019,45300.0
2012-07-14,Product_1295,Category_019,0.0
2012-07-15,Product_1295,Category_019,0.0
2012-07-16,Product_1295,Category_019,0.0
2012-07-17,Product_1295,Category_019,82000.0
2012-07-18,Product_1295,Category_019,85000.0
2012-07-19,Product_1295,Category_019,64500.0
2012-07-20,Product_1295,Category_019,14400.0
2012-07-21,Product_1295,Category_019,0.0
2012-07-22,Product_1295,Category_019,0.0
2012-07-23,Product_1295,Category_019,90300.0
2012-07-24,Product_1295,Category_019,19000.0
2012-07-25,Product_1295,Category_019,36000.0
2012-07-26,Product_1295,Category_019,126000.0
2012-07-27,Product_1295,Category_019,12000.0
2012-07-28,Product_1295,Category_019,0.0
2012-07-29,Product_1295,Category_019,0.0
2012-07-30,Product_1295,Category_019,63000.0
2012-07-31,Product_1295,Category_019,102300.0
2012-08-01,Product_1295,Category_019,38300.0
2012-08-02,Product_1295,Category_019,13000.0
2012-08-03,Product_1295,Category_019,188800.0
2012-08-04,Product_1295,Category_019,0.0
2012-08-05,Product_1295,Category_019,0.0
2012-08-06,Product_1295,Category_019,145000.0
2012-08-07,Product_1295,Category_019,78800.0
2012-08-08,Product_1295,Category_019,54300.0
2012-08-09,Product_1295,Category_019,71000.0
2012-08-10,Product_1295,Category_019,94500.0
2012-08-11,Product_1295,Category_019,0.0
2012-08-12,Product_1295,Category_019,0.0
2012-08-13,Product_1295,Category_019,0.0
2012-08-14,Product_1295,Category_019,0.0
2012-08-15,Product_1295,Category_019,44000.0
2012-08-16,Product_1295,Category_019,46500.0
2012-08-17,Product_1295,Category_019,47300.0
2012-08-18,Product_1295,Category_019,0.0
2012-08-19,Product_1295,Category_019,0.0
2012-08-20,Product_1295,Category_019,48000.0
2012-08-21,Product_1295,Category_019,126000.0
2012-08-22,Product_1295,Category_019,45000.0
2012-08-23,Product_1295,Category_019,4200.0
2012-08-24,Product_1295,Category_019,44000.0
2012-08-25,Product_1295,Category_019,0.0
2012-08-26,Product_1295,Category_019,0.0
2012-08-27,Product_1295,Category_019,59000.0
2012-08-28,Product_1295,Category_019,50500.0
2012-08-29,Product_1295,Category_019,45400.0
2012-08-30,Product_1295,Category_019,113500.0
2012-08-31,Product_1295,Category_019,39500.0
2012-09-01,Product_1295,Category_019,0.0
2012-09-02,Product_1295,Category_019,100.0
2012-09-03,Product_1295,Category_019,114000.0
2012-09-04,Product_1295,Category_019,48900.0
2012-09-05,Product_1295,Category_019,30400.0
2012-09-06,Product_1295,Category_019,140000.0
2012-09-07,Product_1295,Category_019,111300.0
2012-09-08,Product_1295,Category_019,0.0
2012-09-09,Product_1295,Category_019,0.0
2012-09-10,Product_1295,Category_019,83500.0
2012-09-11,Product_1295,Category_019,55800.0
2012-09-12,Product_1295,Category_019,84000.0
2012-09-13,Product_1295,Category_019,80000.0
2012-09-14,Product_1295,Category_019,53000.0
2012-09-15,Product_1295,Category_019,0.0
2012-09-16,Product_1295,Category_019,0.0
2012-09-17,Product_1295,Category_019,0.0
2012-09-18,Product_1295,Category_019,61700.0
2012-09-19,Product_1295,Category_019,54700.0
2012-09-20,Product_1295,Category_019,91400.0
2012-09-21,Product_1295,Category_019,58600.0
2012-09-22,Product_1295,Category_019,0.0
2012-09-23,Product_1295,Category_019,0.0
2012-09-24,Product_1295,Category_019,94000.0
2012-09-25,Product_1295,Category_019,113000.0
2012-09-26,Product_1295,Category_019,39500.0
2012-09-27,Product_1295,Category_019,18000.0
2012-09-28,Product_1295,Category_019,88600.0
2012-09-29,Product_1295,Category_019,0.0
2012-09-30,Product_1295,Category_019,0.0
2012-10-01,Product_1295,Category_019,162100.0
2012-10-02,Product_1295,Category_019,156900.0
2012-10-03,Product_1295,Category_019,26000.0
2012-10-04,Product_1295,Category_019,30500.0
2012-10-05,Product_1295,Category_019,146300.0
2012-10-06,Product_1295,Category_019,0.0
2012-10-07,Product_1295,Category_019,0.0
2012-10-08,Product_1295,Category_019,0.0
2012-10-09,Product_1295,Category_019,74200.0
2012-10-10,Product_1295,Category_019,72600.0
2012-10-11,Product_1295,Category_019,107000.0
2012-10-12,Product_1295,Category_019,54000.0
2012-10-13,Product_1295,Category_019,0.0
2012-10-14,Product_1295,Category_019,0.0
2012-10-15,Product_1295,Category_019,174800.0
2012-10-16,Product_1295,Category_019,133000.0
2012-10-17,Product_1295,Category_019,74300.0
2012-10-18,Product_1295,Category_019,55000.0
2012-10-19,Product_1295,Category_019,76800.0
2012-10-20,Product_1295,Category_019,0.0
2012-10-21,Product_1295,Category_019,0.0
2012-10-22,Product_1295,Category_019,100100.0
2012-10-23,Product_1295,Category_019,46000.0
2012-10-24,Product_1295,Category_019,48100.0
2012-10-25,Product_1295,Category_019,61200.0
2012-10-26,Product_1295,Category_019,36300.0
2012-10-27,Product_1295,Category_019,0.0
2012-10-28,Product_1295,Category_019,0.0
2012-10-29,Product_1295,Category_019,7300.0
2012-10-30,Product_1295,Category_019,118700.0
2012-10-31,Product_1295,Category_019,139100.0
2012-11-01,Product_1295,Category_019,96000.0
2012-11-02,Product_1295,Category_019,46500.0
2012-11-03,Product_1295,Category_019,0.0
2012-11-04,Product_1295,Category_019,0.0
2012-11-05,Product_1295,Category_019,134400.0
2012-11-06,Product_1295,Category_019,137100.0
2012-11-07,Product_1295,Category_019,60500.0
2012-11-08,Product_1295,Category_019,30200.0
2012-11-09,Product_1295,Category_019,76200.0
2012-11-10,Product_1295,Category_019,0.0
2012-11-11,Product_1295,Category_019,0.0
2012-11-12,Product_1295,Category_019,96000.0
2012-11-13,Product_1295,Category_019,124700.0
2012-11-14,Product_1295,Category_019,71300.0
2012-11-15,Product_1295,Category_019,73000.0
2012-11-16,Product_1295,Category_019,70400.0
2012-11-17,Product_1295,Category_019,0.0
2012-11-18,Product_1295,Category_019,0.0
2012-11-19,Product_1295,Category_019,61000.0
2012-11-20,Product_1295,Category_019,87700.0
2012-11-21,Product_1295,Category_019,65700.0
2012-11-22,Product_1295,Category_019,43500.0
2012-11-23,Product_1295,Category_019,0.0
2012-11-24,Product_1295,Category_019,0.0
2012-11-25,Product_1295,Category_019,0.0
2012-11-26,Product_1295,Category_019,121100.0
2012-11-27,Product_1295,Category_019,55100.0
2012-11-28,Product_1295,Category_019,181200.0
2012-11-29,Product_1295,Category_019,20700.0
2012-11-30,Product_1295,Category_019,176600.0
2012-12-01,Product_1295,Category_019,0.0
2012-12-02,Product_1295,Category_019,0.0
2012-12-03,Product_1295,Category_019,103700.0
2012-12-04,Product_1295,Category_019,82500.0
2012-12-05,Product_1295,Category_019,58200.0
2012-12-06,Product_1295,Category_019,85500.0
2012-12-07,Product_1295,Category_019,218200.0
2012-12-08,Product_1295,Category_019,0.0
2012-12-09,Product_1295,Category_019,0.0
2012-12-10,Product_1295,Category_019,26700.0
2012-12-11,Product_1295,Category_019,136200.0
2012-12-12,Product_1295,Category_019,136500.0
2012-12-13,Product_1295,Category_019,84500.0
2012-12-14,Product_1295,Category_019,83000.0
2012-12-15,Product_1295,Category_019,0.0
2012-12-16,Product_1295,Category_019,0.0
2012-12-17,Product_1295,Category_019,135500.0
2012-12-18,Product_1295,Category_019,70800.0
2012-12-19,Product_1295,Category_019,85000.0
2012-12-20,Product_1295,Category_019,82200.0
2012-12-21,Product_1295,Category_019,75000.0
2012-12-22,Product_1295,Category_019,0.0
2012-12-23,Product_1295,Category_019,0.0
2012-12-24,Product_1295,Category_019,0.0
2012-12-25,Product_1295,Category_019,143700.0
2012-12-26,Product_1295,Category_019,120000.0
2012-12-27,Product_1295,Category_019,26100.0
2012-12-28,Product_1295,Category_019,4000.0
2012-12-29,Product_1295,Category_019,0.0
2012-12-30,Product_1295,Category_019,0.0
2012-12-31,Product_1295,Category_019,0.0
2013-01-01,Product_1295,Category_019,0.0
2013-01-02,Product_1295,Category_019,0.0
2013-01-03,Product_1295,Category_019,0.0
2013-01-04,Product_1295,Category_019,0.0
2013-01-05,Product_1295,Category_019,0.0
2013-01-06,Product_1295,Category_019,0.0
2013-01-07,Product_1295,Category_019,91000.0
2013-01-08,Product_1295,Category_019,113500.0
2013-01-09,Product_1295,Category_019,161500.0
2013-01-10,Product_1295,Category_019,95800.0
2013-01-11,Product_1295,Category_019,36000.0
2013-01-12,Product_1295,Category_019,0.0
2013-01-13,Product_1295,Category_019,0.0
2013-01-14,Product_1295,Category_019,0.0
2013-01-15,Product_1295,Category_019,11700.0
2013-01-16,Product_1295,Category_019,156500.0
2013-01-17,Product_1295,Category_019,143000.0
2013-01-18,Product_1295,Category_019,93500.0
2013-01-19,Product_1295,Category_019,0.0
2013-01-20,Product_1295,Category_019,0.0
2013-01-21,Product_1295,Category_019,113600.0
2013-01-22,Product_1295,Category_019,112500.0
2013-01-23,Product_1295,Category_019,85000.0
2013-01-24,Product_1295,Category_019,20300.0
2013-01-25,Product_1295,Category_019,92500.0
2013-01-26,Product_1295,Category_019,0.0
2013-01-27,Product_1295,Category_019,0.0
2013-01-28,Product_1295,Category_019,54500.0
2013-01-29,Product_1295,Category_019,83200.0
2013-01-30,Product_1295,Category_019,64700.0
2013-01-31,Product_1295,Category_019,101500.0
2013-02-01,Product_1295,Category_019,267100.0
2013-02-02,Product_1295,Category_019,0.0
2013-02-03,Product_1295,Category_019,40000.0
2013-02-04,Product_1295,Category_019,127000.0
2013-02-05,Product_1295,Category_019,166700.0
2013-02-06,Product_1295,Category_019,120700.0
2013-02-07,Product_1295,Category_019,109300.0
2013-02-08,Product_1295,Category_019,79100.0
2013-02-09,Product_1295,Category_019,0.0
2013-02-10,Product_1295,Category_019,0.0
2013-02-11,Product_1295,Category_019,0.0
2013-02-12,Product_1295,Category_019,75800.0
2013-02-13,Product_1295,Category_019,112000.0
2013-02-14,Product_1295,Category_019,85400.0
2013-02-15,Product_1295,Category_019,147400.0
2013-02-16,Product_1295,Category_019,0.0
2013-02-17,Product_1295,Category_019,0.0
2013-02-18,Product_1295,Category_019,83200.0
2013-02-19,Product_1295,Category_019,83100.0
2013-02-20,Product_1295,Category_019,66100.0
2013-02-21,Product_1295,Category_019,71800.0
2013-02-22,Product_1295,Category_019,70700.0
2013-02-23,Product_1295,Category_019,0.0
2013-02-24,Product_1295,Category_019,0.0
2013-02-25,Product_1295,Category_019,86600.0
2013-02-26,Product_1295,Category_019,85000.0
2013-02-27,Product_1295,Category_019,77000.0
2013-02-28,Product_1295,Category_019,110200.0
2013-03-01,Product_1295,Category_019,145200.0
2013-03-02,Product_1295,Category_019,0.0
2013-03-03,Product_1295,Category_019,0.0
2013-03-04,Product_1295,Category_019,161000.0
2013-03-05,Product_1295,Category_019,125500.0
2013-03-06,Product_1295,Category_019,37000.0
2013-03-07,Product_1295,Category_019,184100.0
2013-03-08,Product_1295,Category_019,84800.0
2013-03-09,Product_1295,Category_019,0.0
2013-03-10,Product_1295,Category_019,0.0
2013-03-11,Product_1295,Category_019,188100.0
2013-03-12,Product_1295,Category_019,107400.0
2013-03-13,Product_1295,Category_019,93000.0
2013-03-14,Product_1295,Category_019,42200.0
2013-03-15,Product_1295,Category_019,142200.0
2013-03-16,Product_1295,Category_019,0.0
2013-03-17,Product_1295,Category_019,0.0
2013-03-18,Product_1295,Category_019,101000.0
2013-03-19,Product_1295,Category_019,107100.0
2013-03-20,Product_1295,Category_019,0.0
2013-03-21,Product_1295,Category_019,91600.0
2013-03-22,Product_1295,Category_019,100300.0
2013-03-23,Product_1295,Category_019,0.0
2013-03-24,Product_1295,Category_019,0.0
2013-03-25,Product_1295,Category_019,162200.0
2013-03-26,Product_1295,Category_019,277700.0
2013-03-27,Product_1295,Category_019,142600.0
2013-03-28,Product_1295,Category_019,88400.0
2013-03-29,Product_1295,Category_019,129900.0
2013-03-30,Product_1295,Category_019,0.0
2013-03-31,Product_1295,Category_019,0.0
2013-04-01,Product_1295,Category_019,111000.0
2013-04-02,Product_1295,Category_019,58300.0
2013-04-03,Product_1295,Category_019,43500.0
2013-04-04,Product_1295,Category_019,48000.0
2013-04-05,Product_1295,Category_019,179400.0
2013-04-06,Product_1295,Category_019,0.0
2013-04-07,Product_1295,Category_019,0.0
2013-04-08,Product_1295,Category_019,22500.0
2013-04-09,Product_1295,Category_019,112200.0
2013-04-10,Product_1295,Category_019,73200.0
2013-04-11,Product_1295,Category_019,51100.0
2013-04-12,Product_1295,Category_019,12100.0
2013-04-13,Product_1295,Category_019,0.0
2013-04-14,Product_1295,Category_019,0.0
2013-04-15,Product_1295,Category_019,208100.0
2013-04-16,Product_1295,Category_019,48600.0
2013-04-17,Product_1295,Category_019,126500.0
2013-04-18,Product_1295,Category_019,43500.0
2013-04-19,Product_1295,Category_019,22000.0
2013-04-20,Product_1295,Category_019,0.0
2013-04-21,Product_1295,Category_019,0.0
2013-04-22,Product_1295,Category_019,137600.0
2013-04-23,Product_1295,Category_019,66000.0
2013-04-24,Product_1295,Category_019,31500.0
2013-04-25,Product_1295,Category_019,40000.0
2013-04-26,Product_1295,Category_019,98000.0
2013-04-27,Product_1295,Category_019,0.0
2013-04-28,Product_1295,Category_019,0.0
2013-04-29,Product_1295,Category_019,0.0
2013-04-30,Product_1295,Category_019,68800.0
2013-05-01,Product_1295,Category_019,201800.0
2013-05-02,Product_1295,Category_019,700.0
2013-05-03,Product_1295,Category_019,0.0
2013-05-04,Product_1295,Category_019,0.0
2013-05-05,Product_1295,Category_019,0.0
2013-05-06,Product_1295,Category_019,0.0
2013-05-07,Product_1295,Category_019,107000.0
2013-05-08,Product_1295,Category_019,176200.0
2013-05-09,Product_1295,Category_019,171600.0
2013-05-10,Product_1295,Category_019,38500.0
2013-05-11,Product_1295,Category_019,0.0
2013-05-12,Product_1295,Category_019,0.0
2013-05-13,Product_1295,Category_019,86000.0
2013-05-14,Product_1295,Category_019,101000.0
2013-05-15,Product_1295,Category_019,76000.0
2013-05-16,Product_1295,Category_019,29000.0
2013-05-17,Product_1295,Category_019,129000.0
2013-05-18,Product_1295,Category_019,0.0
2013-05-19,Product_1295,Category_019,0.0
2013-05-20,Product_1295,Category_019,80000.0
2013-05-21,Product_1295,Category_019,33000.0
2013-05-22,Product_1295,Category_019,30500.0
2013-05-23,Product_1295,Category_019,158000.0
2013-05-24,Product_1295,Category_019,3000.0
2013-05-25,Product_1295,Category_019,0.0
2013-05-26,Product_1295,Category_019,0.0
2013-05-27,Product_1295,Category_019,114000.0
2013-05-28,Product_1295,Category_019,101600.0
2013-05-29,Product_1295,Category_019,41200.0
2013-05-30,Product_1295,Category_019,66900.0
2013-05-31,Product_1295,Category_019,87500.0
2013-06-01,Product_1295,Category_019,0.0
2013-06-02,Product_1295,Category_019,0.0
2013-06-03,Product_1295,Category_019,106500.0
2013-06-04,Product_1295,Category_019,71100.0
2013-06-05,Product_1295,Category_019,106500.0
2013-06-06,Product_1295,Category_019,93000.0
2013-06-07,Product_1295,Category_019,57300.0
2013-06-08,Product_1295,Category_019,0.0
2013-06-09,Product_1295,Category_019,0.0
2013-06-10,Product_1295,Category_019,86000.0
2013-06-11,Product_1295,Category_019,27000.0
2013-06-12,Product_1295,Category_019,80100.0
2013-06-13,Product_1295,Category_019,92600.0
2013-06-14,Product_1295,Category_019,35500.0
2013-06-15,Product_1295,Category_019,0.0
2013-06-16,Product_1295,Category_019,0.0
2013-06-17,Product_1295,Category_019,22300.0
2013-06-18,Product_1295,Category_019,143100.0
2013-06-19,Product_1295,Category_019,125000.0
2013-06-20,Product_1295,Category_019,103200.0
2013-06-21,Product_1295,Category_019,119000.0
2013-06-22,Product_1295,Category_019,0.0
2013-06-23,Product_1295,Category_019,0.0
2013-06-24,Product_1295,Category_019,244200.0
2013-06-25,Product_1295,Category_019,117500.0
2013-06-26,Product_1295,Category_019,87000.0
2013-06-27,Product_1295,Category_019,73300.0
2013-06-28,Product_1295,Category_019,122400.0
2013-06-29,Product_1295,Category_019,0.0
2013-06-30,Product_1295,Category_019,0.0
2013-07-01,Product_1295,Category_019,98500.0
2013-07-02,Product_1295,Category_019,206500.0
2013-07-03,Product_1295,Category_019,64100.0
2013-07-04,Product_1295,Category_019,144000.0
2013-07-05,Product_1295,Category_019,131000.0
2013-07-06,Product_1295,Category_019,0.0
2013-07-07,Product_1295,Category_019,0.0
2013-07-08,Product_1295,Category_019,80200.0
2013-07-09,Product_1295,Category_019,73500.0
2013-07-10,Product_1295,Category_019,95600.0
2013-07-11,Product_1295,Category_019,40700.0
2013-07-12,Product_1295,Category_019,400.0
2013-07-13,Product_1295,Category_019,0.0
2013-07-14,Product_1295,Category_019,0.0
2013-07-15,Product_1295,Category_019,0.0
2013-07-16,Product_1295,Category_019,71500.0
2013-07-17,Product_1295,Category_019,78000.0
2013-07-18,Product_1295,Category_019,101300.0
2013-07-19,Product_1295,Category_019,45500.0
2013-07-20,Product_1295,Category_019,0.0
2013-07-21,Product_1295,Category_019,0.0
2013-07-22,Product_1295,Category_019,100000.0
2013-07-23,Product_1295,Category_019,204000.0
2013-07-24,Product_1295,Category_019,97500.0
2013-07-25,Product_1295,Category_019,75500.0
2013-07-26,Product_1295,Category_019,55000.0
2013-07-27,Product_1295,Category_019,0.0
2013-07-28,Product_1295,Category_019,0.0
2013-07-29,Product_1295,Category_019,67200.0
2013-07-30,Product_1295,Category_019,126000.0
2013-07-31,Product_1295,Category_019,126200.0
2013-08-01,Product_1295,Category_019,90300.0
2013-08-02,Product_1295,Category_019,73400.0
2013-08-03,Product_1295,Category_019,0.0
2013-08-04,Product_1295,Category_019,0.0
2013-08-05,Product_1295,Category_019,117100.0
2013-08-06,Product_1295,Category_019,81100.0
